F-0,F-1,F-2,F-3,F-4,F-5,F-6,F-7,F-8,F-9,F-10,F-11,F-12,F-13,F-14,F-15,F-16,F-17,F-18,F-19,F-20,F-21,F-22,F-23,F-24,F-25,F-26,F-27,F-28,F-29,F-30,F-31,F-32,F-33,F-34,F-35,F-36,F-37,F-38,F-39,F-40,F-41,F-42,F-43,F-44,F-45,F-46,F-47,F-48,F-49,F-50,F-51,F-52,F-53,F-54,F-55,F-56,F-57,F-58,F-59,F-60,F-61,F-62,F-63,F-64,F-65,F-66,F-67,F-68,F-69,F-70,F-71,F-72,F-73,F-74,F-75,F-76,F-77,F-78,F-79,F-80,F-81,F-82,F-83,F-84,F-85,F-86,F-87,F-88,F-89,F-90,F-91,F-92,F-93,F-94,F-95,F-96,F-97,F-98,F-99,Value
-0.506514503202,-1.0130290064,-1.73848222792,-3.47696445584,-0.646465676961,-1.29293135392,-0.927183018441,-1.85436603688,0.0636992817002,0.1273985634,1.42786548693,2.85573097385,0.130156425529,0.260312851059,-0.708109150754,-1.41621830151,-1.019959605,-2.03991921001,-0.460403883455,-0.92080776691,1.98761512725,3.9752302545,-1.2976594689,-2.59531893781,-1.13862308897,-2.27724617794,-0.325071810906,-0.650143621812,0.502403955333,1.00480791067,-0.977147180311,-1.95429436062,1.44063430315,2.88126860629,1.95147076401,3.90294152802,-0.881899480489,-1.76379896098,-0.0187157461864,-0.0374314923728,-1.4032942611,-2.8065885222,-0.3530214958,-0.7060429916,-0.00642512218176,-0.0128502443635,0.522437166076,1.04487433215,-0.402164988741,-0.804329977483,-0.258863284136,-0.517726568271,-0.622680136082,-1.24536027216,-0.371234276722,-0.742468553444,-0.705781467913,-1.41156293583,1.24731595027,2.49463190055,0.705425230679,1.41085046136,-1.12181057592,-2.24362115184,0.0648062039449,0.12961240789,0.303279209136,0.606558418272,0.535117316598,1.0702346332,-0.611088432031,-1.22217686406,-0.547924603692,-1.09584920738,0.263452406126,0.526904812252,-0.704808958749,-1.4096179175,-2.80971989324,-5.61943978648,1.32783108821,2.65566217642,-0.373528769073,-0.747057538145,1.85099690475,3.70199380949,0.53563397128,1.07126794256,0.229100542721,0.458201085442,-2.02934230919,-4.05868461838,-1.67768298447,-3.35536596894,0.197884800215,0.39576960043,0.71008167387,1.42016334774,-1.11328614073,-2.22657228145,10.4261259715
-1.14418907901,-2.28837815802,-0.665791888111,-1.33158377622,-0.649611446093,-1.29922289219,-1.34526588646,-2.69053177292,-0.152733496049,-0.305466992098,0.513099748419,1.02619949684,-0.096047931362,-0.192095862724,0.815332427196,1.63066485439,-1.60900662067,-3.21801324135,-0.243284402857,-0.486568805714,0.302318968809,0.604637937619,1.32698648676,2.65397297351,1.10413816204,2.20827632407,-0.606783698182,-1.21356739636,-0.836655476417,-1.67331095283,-0.253512398185,-0.50702479637,0.0590937106249,0.11818742125,0.320086013597,0.640172027193,2.03697616609,4.07395233217,1.47688599117,2.95377198234,1.62437812329,3.24875624657,-0.684871066761,-1.36974213352,0.877770466891,1.75554093378,0.0644660120242,0.128932024048,0.409704104764,0.819408209527,-0.308714660619,-0.617429321238,0.222045407137,0.444090814275,-0.0854905987226,-0.170981197445,-0.579896866181,-1.15979373236,-0.356375792505,-0.71275158501,-1.63560196326,-3.27120392652,0.911660606834,1.82332121367,1.40180717717,2.80361435434,-0.603966806437,-1.20793361287,0.788102822389,1.57620564478,0.81889955929,1.63779911858,-1.01686847195,-2.03373694389,-0.313265384777,-0.626530769554,0.615337198101,1.2306743962,-0.819720519355,-1.63944103871,3.25154192907,6.50308385815,1.05167568409,2.10335136817,-0.169768136066,-0.339536272133,-0.35658182846,-0.713163656921,0.317887334806,0.635774669611,-0.548422642106,-1.09684528421,-0.540261129671,-1.08052225934,0.270946847259,0.541893694517,1.52612298696,3.05224597392,1.40314012735,2.8062802547,-14.0331606835
0.778499893343,1.55699978669,1.02946321798,2.05892643597,-0.105871038406,-0.211742076812,0.360963830805,0.72192766161,0.752005995476,1.50401199095,2.05863918555,4.11727837111,0.27053915839,0.541078316779,2.60729027778,5.21458055556,-0.0182589230437,-0.0365178460873,1.08802656902,2.17605313805,-0.662276271659,-1.32455254332,0.694565163879,1.38913032776,1.18455089593,2.36910179187,0.415411002861,0.830822005721,0.275186503787,0.550373007573,-0.66382022784,-1.32764045568,0.214417883826,0.428835767651,1.17459396206,2.34918792411,-0.952866666729,-1.90573333346,-0.168881126438,-0.337762252877,-0.898286162677,-1.79657232535,-1.40709139589,-2.81418279178,-1.06677779638,-2.13355559276,-0.243449021749,-0.486898043497,-1.14332723414,-2.28665446828,0.15254540831,0.305090816619,-1.19151271443,-2.38302542886,0.308832732515,0.61766546503,-0.839281514929,-1.67856302986,1.32038546186,2.64077092373,-0.266557517655,-0.533115035309,0.373495385512,0.746990771025,0.741240808559,1.48248161712,-1.3679309478,-2.7358618956,1.7238211741,3.44764234819,2.5200787919,5.04015758379,0.230237582722,0.460475165443,-0.138204610151,-0.276409220303,0.123147243518,0.246294487036,1.02576002208,2.05152004415,-1.46810573861,-2.93621147721,1.96928257918,3.93856515836,0.376481221297,0.752962442594,-0.3464276523,-0.692855304599,-0.815453218789,-1.63090643758,-0.631733423601,-1.2634668472,0.525965830392,1.05193166078,0.370023821388,0.740047642775,0.283793074816,0.567586149632,0.495365971072,0.990731942143,-2.09454567991
-0.518500807226,-1.03700161445,1.59803040072,3.19606080143,-1.72273235284,-3.44546470568,-1.30155692985,-2.60311385969,0.691180393006,1.38236078601,0.344534367675,0.689068735351,-0.290189596349,-0.580379192698,0.240962915856,0.481925831711,-0.371823613947,-0.743647227894,1.6328701576,3.26574031519,0.483933934736,0.967867869472,-0.360730608842,-0.721461217683,0.0713401890889,0.142680378178,0.769216070648,1.5384321413,-1.43330656589,-2.86661313178,0.50085919514,1.00171839028,-0.301032645544,-0.602065291089,1.40828600176,2.81657200352,1.15956235917,2.31912471833,-1.65087609862,-3.30175219724,0.170829373852,0.341658747704,0.214846131207,0.429692262414,-0.599740482143,-1.19948096429,0.0671367140422,0.134273428084,0.430670632414,0.861341264828,-1.84915156158,-3.69830312317,0.828856981237,1.65771396247,-0.951065629071,-1.90213125814,0.654900437443,1.30980087489,-0.0772020755779,-0.154404151156,0.46112471263,0.922249425261,-1.8462234543,-3.6924469086,0.343311267289,0.686622534578,1.40640421642,2.81280843284,-0.447962039615,-0.89592407923,1.0130362278,2.02607245561,0.259629134498,0.519258268996,0.0985524554462,0.197104910892,-0.454833182216,-0.909666364433,0.625115381313,1.25023076263,0.0766257939174,0.153251587835,-2.35813336309,-4.71626672617,-0.912761075593,-1.82552215119,-0.0823460454059,-0.164692090812,-0.285014213422,-0.570028426844,-0.432014332504,-0.864028665009,-2.55334982593,-5.10669965186,-0.0200853537635,-0.0401707075269,-0.393071475987,-0.786142951974,0.531826855738,1.06365371148,3.05397151481
-0.193939678684,-0.387879357369,-0.697110090212,-1.39422018042,0.396351399932,0.792702799865,1.54304537983,3.08609075965,0.893765995832,1.78753199166,-0.00193454279993,-0.00386908559987,1.53390513048,3.06781026096,0.234868323621,0.469736647241,0.399652643754,0.799305287508,-3.26638807842,-6.53277615684,-0.610278153301,-1.2205563066,1.20529481778,2.41058963555,-0.487739497834,-0.975478995667,0.342217009221,0.684434018442,0.883066499509,1.76613299902,0.38841966787,0.776839335739,1.11697187317,2.23394374635,-0.131963826046,-0.263927652092,0.570689156934,1.14137831387,-0.381181452017,-0.762362904035,0.0779992817226,0.155998563445,0.753647250162,1.50729450032,0.671098810706,1.34219762141,0.72714007807,1.45428015614,-0.65478289438,-1.30956578876,-0.17346923531,-0.34693847062,-0.698234646141,-1.39646929228,0.234793417678,0.469586835356,-2.96723714063,-5.93447428125,-0.901939133321,-1.80387826664,-0.113966803997,-0.227933607994,-1.86226726613,-3.72453453225,-1.22053849047,-2.44107698094,0.845554210209,1.69110842042,0.980396077498,1.960792155,1.52130262398,3.04260524795,-0.399105885789,-0.798211771579,0.192449461523,0.384898923045,0.0940291047677,0.188058209535,-0.474312701818,-0.948625403636,0.0342041756801,0.0684083513602,1.01246082461,2.02492164921,-1.34984199142,-2.69968398285,0.878525608887,1.75705121777,1.53055928602,3.06111857204,0.723749727915,1.44749945583,-1.95219196746,-3.90438393491,1.26005761544,2.52011523089,1.09640187513,2.19280375026,-0.166596785212,-0.333193570424,-10.0326168359
0.477254079934,0.954508159868,0.502753563167,1.00550712633,-2.32149239049,-4.64298478098,-1.11309449919,-2.22618899837,-0.508377335092,-1.01675467018,-1.46477235344,-2.92954470688,-1.34240197254,-2.68480394508,-0.171446065366,-0.342892130732,1.31941115827,2.63882231653,-0.752502146929,-1.50500429386,0.79856441931,1.59712883862,0.248593491559,0.497186983119,0.745973155881,1.49194631176,0.618042538829,1.23608507766,1.02117781303,2.04235562606,1.71897734416,3.43795468832,0.359781816966,0.719563633932,-0.535864857233,-1.07172971447,-2.1094767066,-4.2189534132,-0.639903694721,-1.27980738944,-0.483723970596,-0.967447941192,-0.0719321477039,-0.143864295408,0.80320836735,1.6064167347,-0.532586973651,-1.0651739473,-0.164334151547,-0.328668303093,-0.318737749129,-0.637475498258,-0.561471225072,-1.12294245014,-0.308951223889,-0.617902447777,-1.9036909106,-3.8073818212,-0.99417797271,-1.98835594542,0.0360291367534,0.0720582735068,-1.26478920275,-2.5295784055,-0.665358448249,-1.3307168965,0.0808663235239,0.161732647048,0.140137529416,0.280275058831,-0.671716170915,-1.34343234183,0.832597954979,1.66519590996,1.10894273244,2.21788546489,0.4343970341,0.8687940682,0.131497167872,0.262994335744,-1.643701835,-3.28740367,0.0285307190119,0.0570614380238,1.06613743438,2.13227486875,-1.05609341183,-2.11218682367,-0.167166572708,-0.334333145417,-1.50026200412,-3.00052400824,-2.0827383449,-4.16547668979,0.109292138816,0.218584277633,-0.245317229752,-0.490634459505,1.03468953918,2.06937907836,10.6796199572
0.0547145908684,0.109429181737,0.935824091737,1.87164818347,1.6553769581,3.3107539162,0.922191741335,1.84438348267,-0.617751111756,-1.23550222351,-0.101081954898,-0.202163909797,0.999746215606,1.99949243121,1.6443456453,3.2886912906,-0.139154262412,-0.278308524824,-0.327226027659,-0.654452055317,0.0171160127344,0.0342320254688,-0.744035188425,-1.48807037685,-0.285582702412,-0.571165404824,-0.683732874887,-1.36746574977,-1.37717398422,-2.75434796844,-0.582909682799,-1.1658193656,0.0530837670815,0.106167534163,-0.472146957833,-0.944293915667,-0.0116463052812,-0.0232926105624,-0.657952357918,-1.31590471584,-2.10914997198,-4.21829994396,0.274956251488,0.549912502977,-0.452037819274,-0.904075638548,-1.79989946943,-3.59979893886,-0.579448401343,-1.15889680269,1.2189770356,2.4379540712,1.69216580515,3.3843316103,0.0827072108447,0.165414421689,-0.451698049512,-0.903396099025,0.243492064051,0.486984128103,-1.9432065637,-3.88641312739,0.521582463333,1.04316492667,-0.976980493673,-1.95396098735,0.586424748581,1.17284949716,-0.674713808166,-1.34942761633,1.05801071577,2.11602143154,0.664406029776,1.32881205955,-0.387667920101,-0.775335840202,0.121841045651,0.243682091301,0.325455293719,0.650910587439,-0.283351123482,-0.566702246963,-1.06829229602,-2.13658459203,-0.208132315248,-0.416264630495,-1.01408062839,-2.02816125678,1.02341234654,2.04682469308,-1.05122335525,-2.1024467105,0.0906197549286,0.181239509857,1.31321950724,2.62643901448,-1.05720416514,-2.11440833028,0.344759993171,0.689519986343,6.72728711796
0.183012153918,0.366024307835,-1.17416252329,-2.34832504658,0.924693225048,1.8493864501,0.804415617139,1.60883123428,0.00948470279605,0.0189694055921,-1.84545157278,-3.69090314557,-0.792718840056,-1.58543768011,0.522567700008,1.04513540002,0.0962534113629,0.192506822726,-0.676600560606,-1.35320112121,1.90761853041,3.81523706082,0.984128281966,1.96825656393,0.752045541818,1.50409108364,-1.28937727133,-2.57875454267,0.448311973506,0.896623947012,1.00586778988,2.01173557976,0.144272476822,0.288544953644,-0.896754965579,-1.79350993116,-0.327216005244,-0.654432010488,-0.38647170423,-0.77294340846,-0.0494963635671,-0.0989927271342,-1.22073652997,-2.44147305994,1.02469370443,2.04938740886,1.13795564217,2.27591128434,0.252951307901,0.505902615802,-0.383652682052,-0.767305364103,0.48863103557,0.97726207114,-0.316333472729,-0.632666945458,-1.94051159668,-3.88102319337,-0.248017056313,-0.496034112626,-0.44506931072,-0.89013862144,-1.45162527308,-2.90325054616,0.669744296432,1.33948859286,1.12877044555,2.2575408911,-1.27025833895,-2.5405166779,1.1705479233,2.34109584659,1.16989478186,2.33978956371,-0.179387295579,-0.358774591158,-0.889594035604,-1.77918807121,-0.364868071248,-0.729736142496,-1.49400683998,-2.98801367996,-0.144097607791,-0.288195215582,-1.86434348366,-3.72868696733,-1.24756277887,-2.49512555775,1.13796042982,2.27592085963,-0.332873768877,-0.665747537754,-0.0629347561314,-0.125869512263,-0.615889707976,-1.23177941595,0.19500269846,0.390005396919,-0.317746757428,-0.635493514856,-10.0254383254
-2.19518190271,-4.39036380542,0.448946410478,0.897892820956,1.38065163284,2.76130326568,0.271113109105,0.542226218211,-1.53511575672,-3.07023151345,1.24783091714,2.49566183428,0.404166883462,0.808333766924,0.544530547665,1.08906109533,1.33146527005,2.6629305401,-0.296723875183,-0.593447750367,-0.583014915206,-1.16602983041,-1.39405192363,-2.78810384726,-0.26578715874,-0.531574317481,0.309127507613,0.618255015225,1.09840456963,2.19680913925,-1.12034546662,-2.24069093325,-1.23709030813,-2.47418061627,1.46354260083,2.92708520167,0.123158407674,0.246316815347,0.590463487332,1.18092697466,0.108336199829,0.216672399657,0.18225103153,0.36450206306,1.78585071637,3.57170143274,-1.49568274172,-2.99136548344,-0.252708895613,-0.505417791227,-0.948445638162,-1.89689127632,1.67603204398,3.35206408795,-0.883179699855,-1.76635939971,0.656694409631,1.31338881926,0.595810406973,1.19162081395,0.40297677733,0.80595355466,1.23236941196,2.46473882392,-0.235225178291,-0.470450356582,-0.636637001078,-1.27327400216,0.955110986966,1.91022197393,-1.01505228271,-2.03010456542,1.84284372045,3.6856874409,2.24528106851,4.49056213703,1.19787935216,2.39575870431,-0.630780816583,-1.26156163317,0.230258547859,0.460517095719,0.550052837996,1.10010567599,-0.287417031981,-0.574834063961,0.455573461233,0.911146922465,0.725156265577,1.45031253115,0.298015468917,0.596030937834,0.666691534333,1.33338306867,1.3624011169,2.7248022338,-0.754551619796,-1.50910323959,-0.756877684849,-1.5137553697,-12.7179216716
-0.893577507988,-1.78715501598,2.37855128265,4.75710256531,-1.17058580433,-2.34117160867,-0.946652072544,-1.89330414509,-0.868367532289,-1.73673506458,1.24057853034,2.48115706068,0.420509311433,0.841018622866,-1.23946596318,-2.47893192636,0.798998178573,1.59799635715,1.00366948939,2.00733897877,-0.386822105051,-0.773644210103,0.47051704928,0.941034098559,-1.41654914752,-2.83309829504,0.354868436676,0.709736873352,1.35351331534,2.70702663068,1.81541844089,3.63083688177,-0.888867863723,-1.77773572745,-0.212160318031,-0.424320636063,0.97252502378,1.94505004756,1.56860875926,3.13721751852,-1.78237662599,-3.56475325198,-0.872303715516,-1.74460743103,-0.0415420033197,-0.0830840066394,0.9033634834,1.8067269668,0.445592183524,0.891184367048,1.06217220108,2.12434440216,-0.206314805352,-0.412629610704,-0.335386160252,-0.670772320505,-1.16865367037,-2.33730734074,-0.561888241794,-1.12377648359,0.520926077484,1.04185215497,-0.799367306311,-1.59873461262,0.736232800696,1.47246560139,-0.896244870161,-1.79248974032,-1.55133231105,-3.1026646221,0.296176549027,0.592353098054,0.870061445073,1.74012289015,-0.0144056452884,-0.0288112905769,0.668643638761,1.33728727752,0.975506759197,1.95101351839,1.82844317688,3.65688635376,-1.80265786123,-3.60531572245,0.854263945936,1.70852789187,-1.42164368168,-2.84328736335,-0.502279512472,-1.00455902494,0.436881604021,0.873763208041,1.29780154983,2.59560309966,-1.79502692571,-3.59005385142,-0.770212924404,-1.54042584881,-0.609647108216,-1.21929421643,25.6284327579
